loan_key,company_reg_number,industry_group,loan_start_date,obs_end_date,event_date_augmented,event_type_augmented,event_hard_default,event_distress,event_augmented_loan,event_augmented_interval,start,stop,month_end,loan_original_amount,interest,loan_number_of_missed_payments,total_time_payments_late,is_overdraft,is_term_loan,duration_augmented_days,behavior_distress_flag,origination_credit_distress_flag,business_failure_score,credit_report_credit_score,missed_and_late_payments_last_five_years,credit_report_negative_items,payment_index,ratio_debt_to_revenue,credit_report_total_indebtedness,credit_report_good_standing_items,women_owned,number_of_officers,2019_revenue,capex,cogs,costs,accounts_receivable,capital_and_reserves,current_assets,current_liabilities,fixed_assets,long_term_liabilities,provisions_for_liabilities,liquidity_ratio,leverage_ratio,profit_margin_proxy,working_capital,receivable_turnover_proxy,factor_amount,factor_percent,uk_interest_rate,uk_cpi,uk_gdp,uk_interest_rate_diff,uk_cpi_diff,uk_gdp_yoy,ca_cum_new_accounts,ca_cum_amount,ca_cum_payin,ca_cum_payout,ca_latest_rev_ratio,ca_latest_cost_ratio,loan_age_days,log_loan_amount,log_ca_cum_amount,log_ca_cum_payin,log_ca_cum_payout,log_factor_amount
20000150_Overdraft_2,20000150,85 : Education,2021-06-14,2023-06-14,,censored,0,0,0,0,625.0,656.0,2023-03-31,88300,17.0,0,0,1,0,731.0,0,0,98,800,0,1,28,0.1922072828050952,119566.0,3,1,2,622068.0,0.11,293721.29,541821.228,28963.0,78011.0,208094.0,156614.0,51945.0,25413.0,32889.0,1.3286977620279028,2.333320514792596,0.12899979262750594,51480.0,21.477282143350365,0.0,0.0,4.25,0.6999999999999998,689206.0,0.25,-0.30000000000000016,0.009785693459746003,2.0,863605.8071759997,461574.456,402031.35117599985,0.5344735435595939,0.4655264564404061,656.0,11.388506711556236,13.668872859916874,13.042400821185245,12.904287839925363,0.0
20000150_Overdraft_2,20000150,85 : Education,2021-06-14,2023-06-14,,censored,0,0,0,0,656.0,686.0,2023-04-30,88300,17.0,0,0,1,0,731.0,0,0,98,800,0,1,28,0.1922072828050952,119566.0,3,1,2,622068.0,0.11,293721.29,541821.228,28963.0,78011.0,208094.0,156614.0,51945.0,25413.0,32889.0,1.3286977620279028,2.333320514792596,0.12899979262750594,51480.0,21.477282143350365,0.0,0.0,4.25,1.2,689491.0,0.0,0.5000000000000001,0.004598337546533493,2.0,863605.8071759997,461574.456,402031.35117599985,0.5344735435595939,0.4655264564404061,686.0,11.388506711556236,13.668872859916874,13.042400821185245,12.904287839925363,0.0
20000150_Overdraft_2,20000150,85 : Education,2021-06-14,2023-06-14,,censored,0,0,0,0,686.0,717.0,2023-05-31,88300,17.0,0,0,1,0,731.0,0,0,98,800,0,1,28,0.1922072828050952,119566.0,3,1,2,622068.0,0.11,293721.29,541821.228,28963.0,78011.0,208094.0,156614.0,51945.0,25413.0,32889.0,1.3286977620279028,2.333320514792596,0.12899979262750594,51480.0,21.477282143350365,0.0,0.0,4.5,0.5999999999999999,689491.0,0.25,-0.6000000000000001,0.004598337546533493,2.0,863605.8071759997,461574.456,402031.35117599985,0.5344735435595939,0.4655264564404061,717.0,11.388506711556236,13.668872859916874,13.042400821185245,12.904287839925363,0.0
20000150_Overdraft_2,20000150,85 : Education,2021-06-14,2023-06-14,,censored,0,0,0,0,717.0,731.0,2023-06-30,88300,17.0,0,0,1,0,731.0,0,0,98,800,0,1,28,0.1922072828050952,119566.0,3,1,2,622068.0,0.11,293721.29,541821.228,28963.0,78011.0,208094.0,156614.0,51945.0,25413.0,32889.0,1.3286977620279028,2.333320514792596,0.12899979262750594,51480.0,21.477282143350365,0.0,0.0,5.0,0.2,689491.0,0.5,-0.39999999999999986,0.004598337546533493,2.0,863605.8071759997,461574.456,402031.35117599985,0.5344735435595939,0.4655264564404061,731.0,11.388506711556236,13.668872859916874,13.042400821185245,12.904287839925363,0.0
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,0.0,29.0,2021-05-31,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,0.1,0.5,655443.0,0.0,-0.19999999999999984,0.25478217920345503,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,29.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,29.0,59.0,2021-06-30,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,0.1,0.4,655443.0,0.0,-0.09999999999999998,0.25478217920345503,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,59.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,59.0,90.0,2021-07-31,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,0.1,0.0,666498.0,0.0,-0.4,0.09088141518760273,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,90.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,90.0,121.0,2021-08-31,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,0.1,0.5999999999999999,666498.0,0.0,0.5999999999999999,0.09088141518760273,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,121.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,121.0,151.0,2021-09-30,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,0.1,0.2999999999999999,666498.0,0.0,-0.3,0.09088141518760273,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,151.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,151.0,182.0,2021-10-31,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,0.1,0.9,675680.0,0.0,0.6000000000000001,0.09098541972777041,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,182.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,182.0,212.0,2021-11-30,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,0.1,0.5999999999999999,675680.0,0.0,-0.30000000000000016,0.09098541972777041,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,212.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,212.0,243.0,2021-12-31,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,0.25,0.5,675680.0,0.15,-0.09999999999999987,0.09098541972777041,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,243.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,243.0,274.0,2022-01-31,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,0.25,0.0,682527.0,0.0,-0.5,0.11402968996107177,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,274.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,274.0,302.0,2022-02-28,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,0.5,0.6999999999999998,682527.0,0.25,0.6999999999999998,0.11402968996107177,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,302.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,302.0,333.0,2022-03-31,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,0.75,0.9,682527.0,0.25,0.20000000000000018,0.11402968996107177,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,333.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,333.0,363.0,2022-04-30,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,0.75,2.1,686335.0,0.0,1.2000000000000002,0.04713148206632756,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,363.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000165_Overdraft_1,20000165,"90-99 : Arts, entertainment, recreation & other",2021-05-03,2022-05-03,,censored,0,0,0,0,363.0,366.0,2022-05-31,19050,,0,0,1,0,366.0,0,0,93,791,0,0,18,0.0570802739956839,8808.0,0,0,1,154309.0,149.26,5922.99,146152.859,7186.0,1077.0,53664.0,66257.0,14750.0,1079.0,8613.0,0.8099248392646926,62.46382189239332,0.05285555699565811,-12593.0,21.47057186586893,431.0,6.0,1.0,0.5999999999999999,686335.0,0.25,-1.5000000000000002,0.04713148206632756,1.0,195600.67023340508,100455.159,95145.5112334051,0.5135726727323048,0.4864273272676954,366.0,9.854874872615435,12.183835575571985,11.51747668245006,11.463173206086818,6.068425588244111
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,0.0,20.0,2020-11-30,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,-0.1,619330.0,0.0,-0.1,-0.0764360179961735,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,20.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,20.0,51.0,2020-12-31,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,0.2,619330.0,0.0,0.30000000000000004,-0.0764360179961735,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,51.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,51.0,82.0,2021-01-31,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,-0.1,612665.0,0.0,-0.30000000000000004,-0.060589101168389115,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,82.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,82.0,110.0,2021-02-28,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,0.1,612665.0,0.0,0.2,-0.060589101168389115,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,110.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,110.0,141.0,2021-03-31,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,0.2,612665.0,0.0,0.1,-0.060589101168389115,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,141.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,141.0,171.0,2021-04-30,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,0.6999999999999998,655443.0,0.0,0.49999999999999983,0.25478217920345503,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,171.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,171.0,202.0,2021-05-31,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,0.5,655443.0,0.0,-0.19999999999999984,0.25478217920345503,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,202.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,202.0,232.0,2021-06-30,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,0.4,655443.0,0.0,-0.09999999999999998,0.25478217920345503,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,232.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,232.0,263.0,2021-07-31,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,0.0,666498.0,0.0,-0.4,0.09088141518760273,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,263.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,263.0,294.0,2021-08-31,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,0.5999999999999999,666498.0,0.0,0.5999999999999999,0.09088141518760273,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,294.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,294.0,324.0,2021-09-30,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,0.2999999999999999,666498.0,0.0,-0.3,0.09088141518760273,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,324.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,324.0,355.0,2021-10-31,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,0.9,675680.0,0.0,0.6000000000000001,0.09098541972777041,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,355.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000176_Overdraft_1,20000176,58-63 : Information & communication,2020-11-11,2021-11-11,,censored,0,0,0,0,355.0,366.0,2021-11-30,6650,,0,0,1,0,366.0,0,0,62,683,4,5,57,0.1824915993154535,14609.0,7,0,3,80053.0,0.02,99040.87,290272.178,2631.0,10096.0,30292.0,22354.0,3361.0,1203.0,4023.0,1.3550436144039364,2.333069228483708,-2.625967197141929,7938.0,30.415273556231003,0.0,0.0,0.1,0.5999999999999999,675680.0,0.0,-0.30000000000000016,0.09098541972777041,1.0,319960.953792,69165.792,250795.161792,0.2161694768698659,0.783830523130134,366.0,8.802522498284421,12.67595737330741,11.144276142031332,12.432395783764148,0.0
20000183_Overdraft_1,20000183,"90-99 : Arts, entertainment, recreation & other",2020-01-24,2020-04-22,,censored,0,0,0,0,0.0,8.0,2020-01-31,25750,,0,0,1,0,90.0,0,0,58,0,0,4,1,0.0465322511989557,6559.0,0,0,2,140956.0,168.87,5412.65,130522.979,6564.0,3041.0,44333.0,51532.0,13284.0,3043.0,11852.0,0.8602837017057031,17.940499671268903,0.07401562887972923,-7199.0,21.47083015993907,0.0,0.0,0.75,-0.2,652180.0,0.0,-0.2,-0.01995022961698445,1.0,185691.62160527735,96413.904,89277.71760527739,0.5192151544938628,0.4807848455061372,8.0,10.156228740289281,12.131848013677313,11.47641607445752,11.399518413771805,0.0
20000183_Overdraft_1,20000183,"90-99 : Arts, entertainment, recreation & other",2020-01-24,2020-04-22,,censored,0,0,0,0,8.0,37.0,2020-02-29,25750,,0,0,1,0,90.0,0,0,58,0,0,4,1,0.0465322511989557,6559.0,0,0,2,140956.0,168.87,5412.65,130522.979,6564.0,3041.0,44333.0,51532.0,13284.0,3043.0,11852.0,0.8602837017057031,17.940499671268903,0.07401562887972923,-7199.0,21.47083015993907,0.0,0.0,0.75,0.2999999999999999,652180.0,0.0,0.4999999999999999,-0.01995022961698445,1.0,185691.62160527735,96413.904,89277.71760527739,0.5192151544938628,0.4807848455061372,37.0,10.156228740289281,12.131848013677313,11.47641607445752,11.399518413771805,0.0
20000183_Overdraft_1,20000183,"90-99 : Arts, entertainment, recreation & other",2020-01-24,2020-04-22,,censored,0,0,0,0,37.0,68.0,2020-03-31,25750,,0,0,1,0,90.0,0,0,58,0,0,4,1,0.0465322511989557,6559.0,0,0,2,140956.0,168.87,5412.65,130522.979,6564.0,3041.0,44333.0,51532.0,13284.0,3043.0,11852.0,0.8602837017057031,17.940499671268903,0.07401562887972923,-7199.0,21.47083015993907,0.0,0.0,0.1,0.0,652180.0,-0.65,-0.2999999999999999,-0.01995022961698445,1.0,185691.62160527735,96413.904,89277.71760527739,0.5192151544938628,0.4807848455061372,68.0,10.156228740289281,12.131848013677313,11.47641607445752,11.399518413771805,0.0
20000183_Overdraft_1,20000183,"90-99 : Arts, entertainment, recreation & other",2020-01-24,2020-04-22,,censored,0,0,0,0,68.0,90.0,2020-04-30,25750,,0,0,1,0,90.0,0,0,58,0,0,4,1,0.0465322511989557,6559.0,0,0,2,140956.0,168.87,5412.65,130522.979,6564.0,3041.0,44333.0,51532.0,13284.0,3043.0,11852.0,0.8602837017057031,17.940499671268903,0.07401562887972923,-7199.0,21.47083015993907,0.0,0.0,0.1,0.0,522356.0,0.0,0.0,-0.21671077788191195,1.0,185691.62160527735,96413.904,89277.71760527739,0.5192151544938628,0.4807848455061372,90.0,10.156228740289281,12.131848013677313,11.47641607445752,11.399518413771805,0.0
20000195_Overdraft_1,20000195,"69-75 : Professional, scientific & technical",2021-08-28,2021-09-11,,censored,0,0,0,0,0.0,4.0,2021-08-31,19950,,0,0,1,0,15.0,0,0,25,620,0,3,19,0.0583572987101101,7569.0,3,1,1,129701.0,0.01,79589.46,170427.114,6045.0,19603.0,41441.0,31580.0,10146.0,404.0,7895.0,1.3122130394857667,1.631503774739849,-0.3139975790658587,9861.0,21.45236520013232,0.0,0.0,0.1,0.5999999999999999,666498.0,0.0,0.5999999999999999,0.09088141518760273,1.0,142560.85415,61607.975,80952.87915,0.4321521175453759,0.567847882454624,4.0,9.901034546375062,11.86753124872275,11.02856283696063,11.301634878278826,0.0
20000195_Overdraft_1,20000195,"69-75 : Professional, scientific & technical",2021-08-28,2021-09-11,,censored,0,0,0,0,4.0,15.0,2021-09-30,19950,,0,0,1,0,15.0,0,0,25,620,0,3,19,0.0583572987101101,7569.0,3,1,1,129701.0,0.01,79589.46,170427.114,6045.0,19603.0,41441.0,31580.0,10146.0,404.0,7895.0,1.3122130394857667,1.631503774739849,-0.3139975790658587,9861.0,21.45236520013232,0.0,0.0,0.1,0.2999999999999999,666498.0,0.0,-0.3,0.09088141518760273,1.0,142560.85415,61607.975,80952.87915,0.4321521175453759,0.567847882454624,15.0,9.901034546375062,11.86753124872275,11.02856283696063,11.301634878278826,0.0
20000205_Overdraft_1,20000205,49-53 : Transport & Storage (inc. postal),2020-06-26,2021-04-02,,censored,0,0,0,0,0.0,5.0,2020-06-30,43300,,0,0,1,0,281.0,0,0,91,844,0,2,17,0.0,0.0,3,0,1,213516.0,253.21,4234.2,205923.7507,5264.0,41161.0,124903.0,65702.0,17032.0,35071.0,9198.0,1.9010243063482641,2.4482046547786793,0.035558055330488884,59201.0,40.55384615384615,0.0,0.0,0.1,0.1,522356.0,0.0,0.1,-0.21671077788191195,,,,,,,5.0,10.675931008412125,,,,0.0
20000205_Overdraft_1,20000205,49-53 : Transport & Storage (inc. postal),2020-06-26,2021-04-02,,censored,0,0,0,0,5.0,36.0,2020-07-31,43300,,0,0,1,0,281.0,0,0,91,844,0,2,17,0.0,0.0,3,0,1,213516.0,253.21,4234.2,205923.7507,5264.0,41161.0,124903.0,65702.0,17032.0,35071.0,9198.0,1.9010243063482641,2.4482046547786793,0.035558055330488884,59201.0,40.55384615384615,0.0,0.0,0.1,0.4,610972.0,0.0,0.30000000000000004,-0.08884537549194915,,,,,,,36.0,10.675931008412125,,,,0.0
20000205_Overdraft_1,20000205,49-53 : Transport & Storage (inc. postal),2020-06-26,2021-04-02,,censored,0,0,0,0,36.0,67.0,2020-08-31,43300,,0,0,1,0,281.0,0,0,91,844,0,2,17,0.0,0.0,3,0,1,213516.0,253.21,4234.2,205923.7507,5264.0,41161.0,124903.0,65702.0,17032.0,35071.0,9198.0,1.9010243063482641,2.4482046547786793,0.035558055330488884,59201.0,40.55384615384615,0.0,0.0,0.1,-0.2999999999999999,610972.0,0.0,-0.7,-0.08884537549194915,,,,,,,67.0,10.675931008412125,,,,0.0
